id,uuid,observed_on,license,url,image_url,tag_list
23852789,973dd36b-5208-4c8c-a7f0-ea1c0d248601,2019-04-26,CC-BY-NC,https://www.inaturalist.org/observations/23852789,https://inaturalist-open-data.s3.amazonaws.com/photos/36905909/medium.jpeg,""
24031661,b51c643a-d8c0-4af3-aa2d-d8625237add8,2019-04-29,CC-BY-NC,https://www.inaturalist.org/observations/24031661,https://inaturalist-open-data.s3.amazonaws.com/photos/37168105/medium.jpg,""
24128976,c427ef1b-75e7-45d2-bc22-f7ab2cb6ebda,2019-04-29,CC-BY-NC,https://www.inaturalist.org/observations/24128976,https://inaturalist-open-data.s3.amazonaws.com/photos/37315560/medium.jpg,""
24156245,4e82b03e-d275-42fe-995c-b13715f985d2,2019-04-26,,https://www.inaturalist.org/observations/24156245,https://static.inaturalist.org/photos/37357173/medium.jpg,""
24340440,e48468f2-9828-41f2-a58d-b2d6940ba4d5,2019-04-20,CC-BY-NC,https://www.inaturalist.org/observations/24340440,https://inaturalist-open-data.s3.amazonaws.com/photos/37637428/medium.jpg,""
24464261,a7b83d77-54cf-4d47-822d-85d8ca382605,2019-04-27,CC-BY-NC,https://www.inaturalist.org/observations/24464261,https://inaturalist-open-data.s3.amazonaws.com/photos/37826726/medium.jpeg,""
24484830,258963b4-c622-414d-b4a9-be207e704667,2019-05-03,,https://www.inaturalist.org/observations/24484830,https://static.inaturalist.org/photos/37860457/medium.jpeg,""
24890952,d1ce4fb4-21b3-4c37-b925-16508fa2a44d,2019-05-09,,https://www.inaturalist.org/observations/24890952,https://static.inaturalist.org/photos/38512466/medium.jpg,""
25011773,d9295e6d-5c07-4e21-aa9f-18b7e8c1e1c9,2019-05-12,CC-BY-NC,https://www.inaturalist.org/observations/25011773,https://inaturalist-open-data.s3.amazonaws.com/photos/38701811/medium.jpg,""
25039316,d7dabc1a-56a8-499f-ac6f-791003b66727,2019-05-12,,https://www.inaturalist.org/observations/25039316,https://static.inaturalist.org/photos/38746024/medium.jpg,""
25128468,bce79d27-c8f5-4a93-bb91-4d2f65a9ec2b,2019-05-12,CC0,https://www.inaturalist.org/observations/25128468,https://inaturalist-open-data.s3.amazonaws.com/photos/38892392/medium.jpeg,""
25511236,65f7555f-78e3-44c5-a10f-7e7e79242c29,2019-05-21,CC-BY-NC,https://www.inaturalist.org/observations/25511236,https://inaturalist-open-data.s3.amazonaws.com/photos/39522105/medium.jpg,""
25526982,3d1a59b8-4f33-4cee-b44f-e39b277a6f1d,2019-05-20,CC-BY-NC,https://www.inaturalist.org/observations/25526982,https://inaturalist-open-data.s3.amazonaws.com/photos/39548827/medium.jpg,""
25691780,591f21b2-284c-47d8-8229-bc0f7590a20f,2019-05-24,,https://www.inaturalist.org/observations/25691780,https://static.inaturalist.org/photos/39820880/medium.jpg,""
25832839,3fbde750-3310-4264-ad15-26fafe802c18,2019-05-26,,https://www.inaturalist.org/observations/25832839,https://static.inaturalist.org/photos/40053324/medium.jpg,""
25852829,f05f1588-6d4d-45de-a2f9-40fe339b27fd,2019-05-26,,https://www.inaturalist.org/observations/25852829,https://static.inaturalist.org/photos/40088690/medium.jpg,""
25920969,f550a336-f7de-4c8f-8e25-329013e4c2d4,2019-05-27,CC-BY-NC,https://www.inaturalist.org/observations/25920969,https://inaturalist-open-data.s3.amazonaws.com/photos/40203664/medium.jpg,""
25922216,90cc4ce2-4c38-4d3f-83d5-2deb3a529962,2019-05-27,CC-BY-NC,https://www.inaturalist.org/observations/25922216,https://inaturalist-open-data.s3.amazonaws.com/photos/40205810/medium.jpg,""
25972592,24d6a26b-0880-476a-a9d8-d59721016290,2019-05-04,CC0,https://www.inaturalist.org/observations/25972592,https://inaturalist-open-data.s3.amazonaws.com/photos/40287777/medium.jpg,""
26197333,bb4dc543-e97f-4766-8bdc-9de7b51a29be,2019-06-01,,https://www.inaturalist.org/observations/26197333,https://static.inaturalist.org/photos/40657521/medium.jpg,""
26202877,3bdb76d3-6d3f-465b-996a-39383a86c438,2019-06-01,,https://www.inaturalist.org/observations/26202877,https://static.inaturalist.org/photos/40666020/medium.jpg,""
26272752,866db098-3d9a-470c-8f73-92039349bc3f,2019-06-02,CC-BY-NC,https://www.inaturalist.org/observations/26272752,https://inaturalist-open-data.s3.amazonaws.com/photos/40780438/medium.jpeg,""
